sentence id	token id	token	BIO NER tag
71	17	character	O
71	18	harder	O
71	19	to	O
71	20	relate	O
71	21	to	O
71	22	,	O
71	23	especially	O
71	24	if	O
71	25	you	O
71	26	've	O
71	27	never	O
71	28	experienced	O
71	29	it	O
71	30	.	O
72	0	Overall	O
72	1	,	O
72	2	it	O
72	3	's	O
72	4	not	O
72	5	a	O
72	6	terrible	O
72	7	book	O
72	8	,	O
72	9	but	O
72	10	I	O
72	11	do	O
72	12	n't	O
72	13	get	O
72	14	the	O
72	15	hype	O
72	16	over	O
72	17	it	O
72	18	.	O
73	0	As	O
73	1	my	O
73	2	book	O
73	3	club	O
73	4	friend	O
73	5	described	O
73	6	it	O
73	7	,	O
73	8	Girl	B-PER
73	9	on	O
73	10	the	O
73	11	Train	O
73	12	is	O
73	13	an	O
73	14	airplane	O
73	15	book	O
73	16	:	O
73	17	fine	O
73	18	for	O
73	19	killing	O
73	20	a	O
73	21	couple	O
73	22	hours	O
73	23	when	O
73	24	you	O
73	25	're	O
73	26	traveling	O
73	27	and	O
73	28	have	O
73	29	nothing	O
73	30	better	O
73	31	to	O
73	32	do	O
73	33	.	O
74	0	This	O
74	1	was	O
74	2	the	O
74	3	most	O
74	4	boring	O
74	5	book	O
74	6	I	O
74	7	have	O
74	8	ever	O
74	9	read	O
74	10	.	O
75	0	According	O
75	1	to	O
75	2	my	O
75	3	Kindle	O
75	4	I	O
75	5	managed	O
75	6	32	O
75	7	%	O
75	8	before	O
75	9	I	O
75	10	gave	O
75	11	up	O
75	12	.	O
76	0	The	O
76	1	character	O
76	2	was	O
76	3	lifeless	O
76	4	,	O
76	5	the	O
76	6	story	O
76	7	was	O
76	8	lifeless	O
76	9	and	O
76	10	just	O
76	11	meandered	O
76	12	along	O
76	13	at	O
76	14	a	O
76	15	snails	O
76	16	pace	O
76	17	.	O
77	0	The	O
77	1	premise	O
77	2	was	O
77	3	totally	O
77	4	unbelievable	O
77	5	unless	O
77	6	the	O
77	7	train	O
77	8	moved	O
77	9	at	O
77	10	the	O
77	11	same	O
77	12	speed	O
77	13	as	O
77	14	the	O
77	15	snail	O
77	16	.	O
78	0	No	O
78	1	dialogue	O
78	2	just	O
78	3	endless	O
78	4	narrative	O
78	5	of	O
78	6	something	O
78	7	.	O
79	0	Completely	O
79	1	unreadable	O
79	2	.	O
80	0	I	O
80	1	have	O
80	2	to	O
80	3	admit	O
80	4	a	O
80	5	prejudice	O
80	6	:	O
80	7	I	O
80	8	do	O
80	9	n't	O
80	10	like	O
80	11	to	O
80	12	read	O
80	13	books	O
80	14	where	O
80	15	I	O
80	16	can	O
80	17	not	O
80	18	identify	O
80	19	even	O
80	20	one	O
80	21	character	O
80	22	that	O
80	23	I	O
80	24	like	O
80	25	.	O
81	0	That	O
81	1	is	O
81	2	the	O
81	3	case	O
81	4	with	O
81	5	this	O
81	6	book	O
81	7	.	O
82	0	All	O
82	1	the	O
82	2	characters	O
82	3	are	O
82	4	narcissistic	O
82	5	stereotypes	O
82	6	.	O
83	0	That	O
83	1	the	O
83	2	characters	O
83	3	are	O
83	4	well	O
83	5	drawn	O
83	6	and	O
83	7	the	O
83	8	story	O
83	9	well	O
83	10	structured	O
83	11	is	O
83	12	all	O
83	13	the	O
83	14	more	O
83	15	reason	O
83	16	for	O
83	17	my	O
83	18	dislike	O
83	19	.	O
84	0	I	O
84	1	had	O
84	2	a	O
84	3	hard	O
84	4	time	O
84	5	distinguishing	O
84	6	the	O
84	7	difference	O
84	8	between	O
84	9	the	O
84	10	two	O
84	11	male	O
84	12	protagonists	O
84	13	and	O
84	14	the	O
84	15	three	O
84	16	females	O
84	17	except	O
84	18	that	O
84	19	the	O
84	20	main	O
84	21	character	O
84	22	Rachel	B-PER
84	23	is	O
84	24	less	O
84	25	attractive	O
84	26	and	O
84	27	a	O
84	28	drunk	O
84	29	.	O
85	0	Of	O
85	1	course	O
85	2	she	O
85	3	was	O
85	4	n't	O
85	5	always	O
85	6	that	O
85	7	way	O
85	8	,	O
85	9	at	O
85	10	one	O
85	11	time	O
85	12	she	O
85	13	was	O
85	14	...	O
85	15	just	O
85	16	like	O
85	17	the	O
85	18	other	O
85	19	two	O
85	20	.	O
86	0	The	O
86	1	only	O
86	2	reason	O
86	3	I	O
86	4	gave	O
86	5	it	O
86	6	two	O
86	7	stars	O
86	8	instead	O
86	9	of	O
86	10	one	O
86	11	is	O
86	12	that	O
86	13	the	O
86	14	writing	O
86	15	is	O
86	16	done	O
86	17	well	O
86	18	.	O
87	0	I	O
87	1	do	O
87	2	n't	O
87	3	know	O
87	4	if	O
87	5	it	O
87	6	is	O
87	7	just	O
87	8	my	O
87	9	bias	O
88	0	but	O
88	1	I	O
88	2	seldom	O
88	3	find	O
88	4	that	O
88	5	books	O
88	6	that	O
88	7	are	O
88	8	immensely	O
88	9	popular	O
88	10	hold	O
88	11	up	O
88	12	well	O
88	13	when	O
88	14	read	O
88	15	.	O
89	0	Hmmmm	O
89	1	,	O
89	2	after	O
89	3	everything	O
89	4	I	O
89	5	read	O
89	6	and	O
89	7	heard	O
89	8	about	O
89	9	this	O
89	10	book	O
89	11	,	O
89	12	I	O
89	13	expected	O
89	14	to	O
89	15	be	O
89	16	unable	O
89	17	to	O
89	18	put	O
89	19	it	O
89	20	down	O
89	21	.	O
90	0	Sadly	O
90	1	,	O
90	2	I	O
90	3	was	O
90	4	only	O
90	5	too	O
90	6	happy	O
90	7	to	O
90	8	put	O
90	9	it	O
90	10	down	O
90	11	--	O
90	12	if	O
90	13	I	O
90	14	could	O
90	15	send	O
90	16	it	O
90	17	back	O
90	18	and	O
90	19	get	O
90	20	a	O
90	21	refund	O
90	22	,	O
90	23	I	O
90	24	surely	O
90	25	would!This	O
90	26	is	O
90	27	a	O
90	28	story	O
90	29	about	O
90	30	a	O
90	31	drunk	O
90	32	and	O
90	33	a	O
90	34	hyper	O
90	35	-	O
90	36	sexed	O
90	37	suburban	O
90	38	housewife	O
90	39	.	O
91	0	First	O
91	1	,	O
91	2	a	O
91	3	reader	O
91	4	can	O
91	5	not	O
91	6	really	O
91	7	care	O
91	8	about	O
91	9	any	O
91	10	of	O
91	11	the	O
91	12	sad	O
91	13	and	O
91	14	sick	O
91	15	characters	O
91	16	in	O
91	17	the	O
91	18	book	O
91	19	;	O
91	20	second	O
91	21	,	O
91	22	there	O
91	23	is	O
91	24	no	O
91	25	suspense	O
91	26	--	O
92	0	you	O
92	1	know	O
92	2	the	O
92	3	plot	O
92	4	line	O
92	5	and	O
92	6	conclusion	O
92	7	within	O
92	8	the	O
92	9	first	O
92	10	100	O
92	11	pages	O
92	12	;	O
92	13	and	O
92	14	third	O
92	15	,	O
92	16	a	O
92	17	reader	O
92	18	has	O
92	19	only	O
92	20	one	O
92	21	thing	O
92	22	to	O
92	23	sustain	O
92	24	himself	O
92	25	--	O
92	26	how	O
92	27	long	O
92	28	will	O
92	29	it	O
92	30	take	O
92	31	the	O
92	32	drunk	O
92	33	to	O
92	34	remember	O
92	35	?	O
93	0	It	O
93	1	is	O
93	2	a	O
93	3	pointless	O
93	4	story	O
93	5	with	O
93	6	prosaic	O
93	7	prose	O
93	8	(	O
93	9	not	O
93	10	a	O
93	11	single	O
93	12	highlighted	O
93	13	sentence	O
93	14	in	O
93	15	my	O
93	16	copy	O
93	17	!	O
93	18	)	O
94	0	and	O
94	1	paper	O
94	2	-	O
94	3	thin	O
94	4	characters	O
94	5	.	O
95	0	II	O
95	1	can	O
95	2	not	O
95	3	think	O
95	4	of	O
95	5	a	O
95	6	single	O
95	7	redeeming	O
95	8	quality	O
95	9	about	O
95	10	this	O
95	11	book	O
95	12	except	O
95	13	that	O
95	14	it	O
95	15	did	O
95	16	not	O
95	17	go	O
95	18	on	O
95	19	any	O
95	20	longer	O
95	21	.	O
96	0	Had	O
96	1	it	O
96	2	ended	O
96	3	in	O
96	4	the	O
96	5	first	O
96	6	25	O
96	7	pages	O
96	8	,	O
96	9	I	O
96	10	would	O
96	11	have	O
96	12	been	O
96	13	grateful	O
96	14	to	O
96	15	the	O
96	16	author	O
96	17	for	O
96	18	putting	O
96	19	me	O
96	20	out	O
96	21	of	O
96	22	my	O
96	23	misery	O
96	24	associated	O
96	25	with	O
96	26	buying	O
96	27	this	O
96	28	book!!Unless	O
96	29	you	O
96	30	are	O
96	31	hankering	O
96	32	to	O
96	33	be	O
96	34	bored	O
96	35	or	O
96	36	fall	O
96	37	into	O
96	38	a	O
96	39	deep	O
96	40	slumber	O
96	41	while	O
96	42	reading	O
96	43	this	O
96	44	book	O
96	45	,	O
96	46	do	O
96	47	not	O
96	48	buy	O
96	49	or	O
96	50	read	O
96	51	it	O
96	52	.	O
97	0	I	O
97	1	have	O
97	2	heard	O
97	3	this	O
97	4	book	O
97	5	compared	O
97	6	to	O
97	7	Gone	B-MISC
97	8	Girl	I-MISC
97	9	because	O
97	10	of	O
97	11	the	O
97	12	unreliable	O
97	13	narrator	O
97	14	device	O
97	15	.	O
98	0	Fans	O
98	1	of	O
98	2	Gone	O
98	3	Girl	O
98	4	generally	O
98	5	,	O
98	6	do	O
98	7	not	O
98	8	like	O
98	9	the	O
98	10	comparison	O
98	11	,	O
98	12	however	O
98	13	,	O
98	14	I	O
98	15	feel	O
98	16	that	O
98	17	it	O
98	18	was	O
98	19	apt	O
98	20	.	O
99	0	Both	O
99	1	of	O
99	2	the	O
99	3	books	O
99	4	were	O
99	5	long	O
99	6	slogs	O
99	7	about	O
99	8	characters	O
99	9	that	O
99	10	I	O
99	11	did	O
99	12	not	O
99	13	care	O
99	14	about	O
99	15	at	O
99	16	all	O
99	17	.	O
100	0	In	O
100	1	order	O
100	2	for	O
100	3	me	O
100	4	to	O
100	5	enjoy	O
100	6	a	O
100	7	book	O
100	8	,	O
100	9	there	O
100	10	must	O
100	11	be	O
100	12	at	O
100	13	least	O
100	14	one	O
100	15	character	O
100	16	in	O
100	17	the	O
100	18	book	O
100	19	that	O
100	20	I	O
100	21	like	O
100	22	.	O
101	0	The	O
101	1	story	O
101	2	was	O
101	3	not	O
101	4	that	O
101	5	compelling	O
101	6	.	O
102	0	The	O
102	1	characters	O
102	2	were	O
102	3	whiny	O
102	4	or	O
102	5	self	O
102	6	-	O
102	7	serving	O
102	8	.	O
103	0	The	O
103	1	pacing	O
103	2	was	O
103	3	glacial	O
103	4	.	O
104	0	I	O
104	1	would	O
104	2	never	O
104	3	have	O
104	4	picked	O
104	5	up	O
104	6	this	O
104	7	book	O
104	8	on	O
104	9	my	O
104	10	own	O
104	11	after	O
104	12	my	O
104	13	experience	O
104	14	of	O
104	15	reading	O
104	16	Gone	B-MISC
104	17	Girl	I-MISC
104	18	except	O
104	19	it	O
104	20	was	O
104	21	a	O
104	22	selection	O
104	23	of	O
104	24	my	O
104	25	book	O
104	26	club	O
104	27	.	O
105	0	Any	O
105	1	book	O
105	2	that	O
105	3	is	O
105	4	compared	O
105	5	to	O
105	6	Gone	B-MISC
105	7	Girl	I-MISC
105	8	will	O
105	9	be	O
105	10	a	O
105	11	book	O
105	12	that	O
105	13	I	O
105	14	will	O
105	15	strike	O
105	16	from	O
105	17	my	O
105	18	list	O
105	19	of	O
105	20	possible	O
105	21	reads	O
105	22	.	O
106	0	Girl	O
106	1	on	O
106	2	a	O
106	3	Train	O
106	4	also	O
106	5	has	O
106	6	one	O
106	7	of	O
106	8	the	O
106	9	worst	O
106	10	covers	O
106	11	that	O
106	12	I	O
106	13	have	O
106	14	ever	O
106	15	seen	O
106	16	.	O
107	0	The	O
107	1	lettering	O
107	2	on	O
107	3	the	O
107	4	cover	O
107	5	is	O
107	6	probably	O
107	7	very	O
107	8	effective	O
107	9	in	O
107	10	trying	O
107	11	to	O
107	12	give	O
107	13	a	O
107	14	feeling	O
107	15	of	O
107	16	motion	O
107	17	because	O
107	18	it	O
107	19	gives	O
107	20	me	O
107	21	motion	O
107	22	sickness	O
107	23	every	O
107	24	time	O
107	25	I	O
107	26	look	O
107	27	at	O
107	28	it	O
107	29	.	O
108	0	This	O
108	1	book	O
108	2	was	O
108	3	not	O
108	4	an	O
108	5	enjoyable	O
108	6	read	O
108	7	for	O
108	8	me	O
108	9	.	O
109	0	I	O
109	1	do	O
109	2	n't	O
109	3	like	O
109	4	unreliable	O
109	5	narrators	O
109	6	.	O
110	0	I	O
110	1	do	O
110	2	n't	O
110	3	like	O
110	4	books	O
110	5	filled	O
110	6	with	O
110	7	unsympathetic	O
110	8	characters	O
110	9	.	O
111	0	I	O
111	1	do	O
111	2	n't	O
111	3	like	O
111	4	books	O
111	5	that	O
111	6	flip	O
111	7	back	O
111	8	and	O
111	9	forth	O
111	10	with	O
111	11	time	O
111	12	.	O
112	0	I	O
112	1	can	O
112	2	not	O
112	3	recommend	O
112	4	this	O
112	5	book	O
112	6	to	O
112	7	anyone	O
112	8	unless	O
112	9	you	O
112	10	enjoy	O
112	11	the	O
112	12	things	O
112	13	that	O
112	14	I	O
112	15	do	O
112	16	n't	O
112	17	.	O
113	0	I	O
113	1	'm	O
113	2	an	O
113	3	editor	O
113	4	by	O
113	5	trade	O
113	6	,	O
113	7	so	O
113	8	I	O
113	9	found	O
113	10	the	O
113	11	numerous	O
113	12	run	O
113	13	-	O
113	14	ons	O
113	15	a	O
113	16	bit	O
113	17	distracting	O
113	18	.	O
114	0	I	O
114	1	also	O
114	2	had	O
114	3	trouble	O
114	4	keeping	O
114	5	track	O
114	6	of	O
114	7	the	O
114	8	story	O
114	9	when	O
114	10	the	O
114	11	chapters	O
114	12	jumped	O
114	13	back	O
114	14	-	O
114	15	and	O
114	16	-	O
114	17	forth	O
114	18	in	O
114	19	time	O
114	20	;	O
114	21	it	O
114	22	's	O
114	23	very	O
114	24	easy	O
114	25	(	O
114	26	and	O
114	27	a	O
114	28	bit	O
114	29	disorienting	O
114	30	)	O
114	31	to	O
114	32	end	O
114	33	up	O
114	34	halfway	O
114	35	through	O
114	36	a	O
114	37	chapter	O
114	38	before	O
114	39	realizing	O
114	40	that	O
114	41	scene	O
114	42	is	O
114	43	n't	O
114	44	a	O
114	45	continuation	O
114	46	of	O
114	47	the	O
114	48	previous	O
114	49	chapter	O
114	50	,	O
114	51	but	O
114	52	a	O
114	53	completely	O
114	54	different	O
114	55	incident	O
114	56	taking	O
114	57	place	O
114	58	in	O
114	59	the	O
114	60	past	O
114	61	.	O
115	0	Girl	O
115	1	on	O
115	2	the	O
115	3	Train	O
115	4	also	O
115	5	left	O
115	6	too	O
115	7	many	O
115	8	loose	O
115	9	ends	O
115	10	for	O
115	11	my	O
115	12	liking	O
115	13	:	O
115	14	for	O
115	15	example	O
115	16	,	O
115	17	who	O
115	18	is	O
115	19	the	O
115	20	red	O
115	21	-	O
115	22	haired	O
115	23	man	O
115	24	and	O
115	25	why	O
115	26	was	O
115	27	he	O
115	28	so	O
115	29	important	O
115	30	to	O
115	31	include	O
115	32	into	O
115	33	the	O
115	34	story	O
115	35	if	O
115	36	he	O
115	37	does	O
115	38	n't	O
115	39	do	O
115	40	anything	O
115	41	other	O
115	42	than	O
115	43	show	O
115	44	up	O
115	45	at	O
115	46	inopportune	O
115	47	times	O
115	48	and	O
115	49	(	O
115	50	sort	O
115	51	of	O
115	52	)	O
115	53	hit	O
115	54	on	O
115	55	the	O
115	56	main	O
115	57	character?I	O
115	58	have	O
115	59	to	O
115	60	wonder	O
115	61	if	O
115	62	the	O
115	63	author	O
115	64	has	O
115	65	personal	O
115	66	experience	O
115	67	with	O
115	68	alcoholism	O
115	69	,	O
115	70	because	O
115	71	the	O
115	72	way	O
115	73	she	O
115	74	depicted	O
115	75	the	O
115	76	main	O
115	77	character	O
115	78	's	O
115	79	thought	O
115	80	process	O
115	81	was	O
115	82	very	O
115	83	much	O
115	84	in	O
115	85	line	O
115	86	with	O
115	87	what	O
115	88	I	O
115	89	've	O
115	90	seen	O
115	91	from	O
115	92	recovering	O
115	93	addicts	O
115	94	.	O
116	0	That	O
116	1	part	O
116	2	is	O
116	3	very	O
116	4	effectively	O
116	5	written	O
116	6	;	O
116	7	at	O
116	8	the	O
116	9	same	O
116	10	time	O
116	11	,	O
116	12	it	O
116	13	does	O
116	14	make	O
116	15	the	O
116	16	main	O
116	17	character	O
116	18	harder	O
116	19	to	O
116	20	relate	O
116	21	to	O
116	22	,	O
116	23	especially	O
116	24	if	O
116	25	you	O
116	26	've	O
116	27	never	O
116	28	experienced	O
116	29	it	O
116	30	.	O
117	0	Overall	O
117	1	,	O
117	2	it	O
117	3	's	O
117	4	not	O
117	5	a	O
117	6	terrible	O
117	7	book	O
117	8	,	O
117	9	but	O
117	10	I	O
117	11	do	O
117	12	n't	O
117	13	get	O
117	14	the	O
117	15	hype	O
117	16	over	O
117	17	it	O
117	18	.	O
118	0	As	O
118	1	my	O
118	2	book	O
118	3	club	O
118	4	friend	O
118	5	described	O
118	6	it	O
118	7	,	O
118	8	Girl	B-PER
118	9	on	O
118	10	the	O
118	11	Train	O
118	12	is	O
118	13	an	O
118	14	airplane	O
118	15	book	O
118	16	:	O
118	17	fine	O
118	18	for	O
118	19	killing	O
118	20	a	O
118	21	couple	O
118	22	hours	O
118	23	when	O
118	24	you	O
118	25	're	O
118	26	traveling	O
118	27	and	O
118	28	have	O
118	29	nothing	O
118	30	better	O
118	31	to	O
118	32	do	O
118	33	.	O
119	0	I	O
119	1	am	O
119	2	half	O
119	3	way	O
119	4	through	O
119	5	this	O
119	6	book	O
119	7	and	O
119	8	can	O
119	9	honestly	O
119	10	say	O
119	11	I	O
119	12	hate	O
119	13	it	O
119	14	.	O
120	0	I	O
120	1	ca	O
120	2	n't	O
120	3	believe	O
120	4	all	O
120	5	of	O
120	6	the	O
120	7	good	O
120	8	reviews	O
120	9	--	O
120	10	I	O
120	11	do	O
120	12	n't	O
120	13	understand	O
120	14	what	O
120	15	all	O
120	16	the	O
120	17	fuss	O
120	18	is	O
120	19	about	O
120	20	.	O
121	0	The	O
121	1	character	O
121	2	development	O
121	3	is	O
121	4	weak	O
121	5	--	O
121	6	and	O
121	7	I	O
121	8	do	O
121	9	n't	O
121	10	like	O
121	11	any	O
121	12	of	O
121	13	them	O
121	14	.	O
122	0	It	O
122	1	's	O
122	2	B	O
122	3	-	O
122	4	O	O
122	5	-	O
122	6	R	O
122	7	-	O
122	8	I	O
122	9	-	O
122	10	N	O
122	11	-	O
122	12	G.	O
123	0	I	O
123	1	would	O
123	2	advise	O
123	3	you	O
123	4	to	O
123	5	skip	O
123	6	this	O
123	7	book	O
123	8	and	O
123	9	save	O
123	10	your	O
123	11	money	O
123	12	...	O
123	13	but	O
123	14	obviously	O
123	15	some	O
123	16	other	O
123	17	people	O
123	18	like	O
123	19	this	O
123	20	book	O
123	21	.	O
124	0	I	O
124	1	just	O
124	2	do	O
124	3	n't	O
124	4	know	O
124	5	why	O
124	6	!	O
124	7	!	O
124	8	!	O
125	0	I	O
125	1	have	O
125	2	to	O
125	3	admit	O
125	4	a	O
125	5	prejudice	O
125	6	:	O
125	7	I	O
125	8	do	O
125	9	n't	O
125	10	like	O
125	11	to	O
125	12	read	O
125	13	books	O
125	14	where	O
125	15	I	O
125	16	can	O
125	17	not	O
125	18	identify	O
125	19	even	O
125	20	one	O
125	21	character	O
125	22	that	O
125	23	I	O
125	24	like	O
125	25	.	O
126	0	That	O
126	1	is	O
126	2	the	O
126	3	case	O
126	4	with	O
126	5	this	O
126	6	book	O
126	7	.	O
127	0	All	O
127	1	the	O
127	2	characters	O
127	3	are	O
127	4	narcissistic	O
127	5	stereotypes	O
127	6	.	O
128	0	That	O
128	1	the	O
128	2	characters	O
128	3	are	O
128	4	well	O
128	5	drawn	O
128	6	and	O
128	7	the	O
128	8	story	O
128	9	well	O
128	10	structured	O
128	11	is	O
128	12	all	O
128	13	the	O
128	14	more	O
128	15	reason	O
128	16	for	O
128	17	my	O
128	18	dislike	O
128	19	.	O
129	0	I	O
129	1	had	O
129	2	a	O
129	3	hard	O
129	4	time	O
129	5	distinguishing	O
129	6	the	O
129	7	difference	O
129	8	between	O
129	9	the	O
129	10	two	O
129	11	male	O
129	12	protagonists	O
129	13	and	O
129	14	the	O
129	15	three	O
129	16	females	O
129	17	except	O
129	18	that	O
129	19	the	O
129	20	main	O
129	21	character	O
129	22	Rachel	B-PER
129	23	is	O
129	24	less	O
129	25	attractive	O
129	26	and	O
129	27	a	O
129	28	drunk	O
129	29	.	O
130	0	Of	O
130	1	course	O
130	2	she	O
130	3	was	O
130	4	n't	O
130	5	always	O
130	6	that	O
130	7	way	O
130	8	,	O
130	9	at	O
130	10	one	O
130	11	time	O
130	12	she	O
130	13	was	O
130	14	...	O
130	15	just	O
130	16	like	O
130	17	the	O
130	18	other	O
130	19	two	O
130	20	.	O
131	0	The	O
131	1	only	O
131	2	reason	O
131	3	I	O
131	4	gave	O
131	5	it	O
131	6	two	O
131	7	stars	O
131	8	instead	O
131	9	of	O
131	10	one	O
131	11	is	O
131	12	that	O
131	13	the	O
131	14	writing	O
131	15	is	O
131	16	done	O
131	17	well	O
131	18	.	O
132	0	I	O
132	1	do	O
132	2	n't	O
132	3	know	O
132	4	if	O
132	5	it	O
132	6	is	O
132	7	just	O
132	8	my	O
132	9	bias	O
133	0	but	O
133	1	I	O
133	2	seldom	O
133	3	find	O
133	4	that	O
133	5	books	O
133	6	that	O
133	7	are	O
133	8	immensely	O
133	9	popular	O
133	10	hold	O
133	11	up	O
133	12	well	O
133	13	when	O
133	14	read	O
133	15	.	O
134	0	I	O
134	1	have	O
134	2	just	O
134	3	started	O
134	4	reading	O
134	5	e	O
134	6	-	O
134	7	books	O
134	8	and	O
134	9	thought	O
134	10	I	O
134	11	'd	O
134	12	try	O
134	13	this	O
134	14	since	O
134	15	I	O
134	16	had	O
134	17	a	O
134	18	bus	O
134	19	ride	O
134	20	to	O
134	21	take	O
134	22	and	O
134	23	the	O
134	24	other	O
134	25	book	O
134	26	I	O
134	27	am	O
134	28	reading	O
134	29	is	O
134	30	4	O
134	31	inches	O
134	32	thick	O
134	33	.	O
135	0	I	O
135	1	do	O
135	2	n't	O
135	3	like	O
135	4	books	O
135	5	with	O
135	6	prologue	O
135	7	sections	O
135	8	that	O
135	9	try	O
135	10	to	O
135	11	hook	O
135	12	you	O
135	13	and	O
135	14	leave	O
135	15	you	O
135	16	waiting	O
135	17	half	O
135	18	the	O
135	19	book	O
135	20	--	O
135	21	or	O
135	22	more	O
135	23	--	O
135	24	to	O
135	25	find	O
135	26	out	O
135	27	what	O
135	28	that	O
135	29	was	O
135	30	all	O
135	31	about	O
135	32	,	O
135	33	but	O
135	34	this	O
135	35	one	O
135	36	was	O
135	37	brief	O
135	38	,	O
135	39	so	O
135	40	onward	O
135	41	.	O
136	0	I	O
136	1	think	O
136	2	I	O
136	3	read	O
136	4	the	O
136	5	whole	O
136	6	first	O
136	7	chapter	O
136	8	before	O
136	9	starting	O
136	10	to	O
136	11	flick	O
136	12	quickly	O
136	13	through	O
136	14	the	O
136	15	screen	O
136	16	pages	O
136	17	:	O
137	0	Boring	O
137	1	,	O
137	2	flat	O
137	3	,	O
137	4	self	O
137	5	-	O
137	6	pitying	O
137	7	,	O
137	8	boring	O
137	9	,	O
137	10	paralyzed	O
137	11	,	O
137	12	nothing	O
137	13	happening	O
137	14	,	O
137	15	how	O
137	16	many	O
137	17	pages	O
137	18	devoted	O
137	19	to	O
137	20	Rachel	B-PER
137	21	's	O
137	22	drinking	O
137	23	and	O
137	24	phone	O
137	25	calls	O
137	26	?	O
137	27	,	O
137	28	boring	O
137	29	.	O
137	30	.	O
137	31	.	O
138	0	.Anna	O
138	1	,	O
138	2	who	O
138	3	cares	O
138	4	?	O
138	5	.	O
138	6	.	O
138	7	.	O
139	0	Jess	B-PER
139	1	who	O
139	2	is	O
139	3	not	O
139	4	Jess	B-PER
139	5	.	O
139	6	.	O
140	0	.Eesh	O
140	1	.	O
141	0	I	O
141	1	gave	O
141	2	up	O
141	3	.	O
142	0	The	O
142	1	tone	O
142	2	is	O
142	3	very	O
142	4	flat	O
142	5	,	O
142	6	even	O
142	7	when	O
142	8	the	O
142	9	narrating	O
142	10	character	O
142	11	changes	O
142	12	.	O
143	0	I	O
143	1	found	O
143	2	myself	O
143	3	wondering	O
143	4	if	O
143	5	this	O
143	6	was	O
143	7	indeed	O
143	8	a	O
143	9	mystery	O
143	10	.	O
144	0	Amazon	B-ORG
144	1	has	O
144	2	just	O
144	3	informed	O
144	4	me	O
144	5	that	O
144	6	it	O
144	7	is	O
144	8	.	O
144	9	.	O
144	10	.	O
145	0	but	O
145	1	the	O
145	2	only	O
145	3	mystery	O
145	4	to	O
145	5	me	O
145	6	is	O
145	7	why	O
145	8	this	O
145	9	book	O
145	10	has	O
145	11	been	O
145	12	so	O
145	13	successful	O
145	14	.	O
146	0	I	O
146	1	was	O
146	2	not	O
146	3	expecting	O
146	4	more	O
146	5	than	O
146	6	a	O
146	7	""""	O
146	8	beach	O
146	9	book	O
146	10	read	O
146	11	""""	O
146	12	but	O
146	13	this	O
146	14	was	O
146	15	really	O
146	16	bad	O
146	17	.	O
147	0	It	O
147	1	amazes	O
147	2	me	O
147	3	what	O
147	4	ends	O
147	5	up	O
147	6	on	O
147	7	the	O
147	8	NYT	B-ORG
147	9	bestseller	O
147	10	list	O
147	11	and	O
147	12	book	O
147	13	club	O
147	14	selections	O
147	15	.	O
148	0	To	O
148	1	be	O
148	2	in	O
148	3	either	O
148	4	catagory	O
148	5	would	O
148	6	suggest	O
148	7	a	O
148	8	minium	O
148	9	amount	O
148	10	of	O
148	11	competency	O
148	12	.	O
149	0	Out	O
149	1	of	O
149	2	sheer	O
149	3	stuborness	O
149	4	I	O
149	5	stuck	O
149	6	with	O
149	7	it	O
149	8	to	O
149	9	see	O
149	10	if	O
149	11	it	O
149	12	would	O
149	13	improve	O
149	14	but	O
149	15	it	O
149	16	just	O
149	17	kept	O
149	18	getting	O
149	19	worse	O
149	20	.	O
150	0	The	O
150	1	ending	O
150	2	was	O
150	3	so	O
150	4	awful	O
150	5	,	O
150	6	worse	O
150	7	than	O
150	8	the	O
150	9	rest	O
150	10	of	O
150	11	the	O
150	12	book	O
150	13	,	O
150	14	if	O
150	15	that	O
150	16	is	O
150	17	at	O
150	18	all	O
150	19	possible	O
150	20	.	O
151	0	Totally	O
151	1	confirmed	O
151	2	my	O
151	3	opinion	O
151	4	that	O
151	5	this	O
151	6	is	O
151	7	a	O
151	8	little	O
151	9	stinker	O
151	10	of	O
151	11	a	O
151	12	book	O
151	13	.	O
152	0	Not	O
152	1	worth	O
152	2	your	O
152	3	time	O
152	4	or	O
152	5	money	O
152	6	.	O
153	0	P.S.	B-LOC
153	1	Some	O
153	2	reviewers	O
153	3	seem	O
153	4	to	O
153	5	have	O
153	6	misread	O
153	7	the	O
153	8	NYT	B-ORG
153	9	review	O
153	10	.	O
154	0	They	O
154	1	actually	O
154	2	gave	O
154	3	it	O
154	4	a	O
154	5	very	O
154	6	bad	O
154	7	review	O
155	0	but	O
155	1	I	O
155	2	thought	O
155	3	for	O
155	4	$	O
155	5	6.99	O
155	6	I	O
155	7	would	O
155	8	give	O
155	9	it	O
155	10	a	O
155	11	try	O
155	12	!	O
156	0	If	O
156	1	you	O
156	2	're	O
156	3	wondering	O
156	4	what	O
156	5	the	O
156	6	international	O
156	7	ruckus	O
156	8	is	O
156	9	about	O
156	10	this	O
156	11	book	O
156	12	,	O
156	13	do	O
156	14	n't	O
156	15	.	O
157	0	I	O
157	1	regret	O
157	2	having	O
157	3	squandered	O
157	4	precious	O
157	5	time	O
157	6	on	O
157	7	this	O
157	8	overrated	O
157	9	bestseller	O
157	10	.	O
158	0	The	O
158	1	novel	O
158	2	is	O
158	3	simplistically	O
158	4	written	O
158	5	,	O
